,season,completions,attempts,passing_yards,passing_tds,passing_air_yards,passing_yards_after_catch,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,pacr,racr,target_share,air_yards_share,wopr_x,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,age,predicted_points
154,2021,0,0,0.0,0,0.0,0.0,0,1,-13.0,0,0.0,0.0,0.0,-1.7453839217778295,0,26,58,339.0,2,1.0,1.0,773.0,65.0,14.0,-14.25236135125192,0,0.0,6.021009368660468,1.7042553588556746,3.071848622908667,4.706677074319579,13,0.1283185840707964,0.2420920764171625,0.0568678915135608,0.3861515372399248,0.135545781687325,0.1666666666666666,0.1147540983606557,0.1194029850746268,0.1511062241769958,0.1417699586831934,0.75,0.0791928333949021,24,51.023605
0,2021,0,1,0.0,0,14.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,24,38,248.0,3,1.0,0.0,321.0,105.0,10.0,-0.1186158199192917,1,0.0,6.979436273690746,1.1841794503610772,1.169489012442154,2.5949114842511234,8,0.1461538461538461,0.1558252427184466,0.1344430217669654,0.3438909634055265,0.1401921989824759,0.2727272727272727,0.131578947368421,0.1494252873563218,0.2064597358548743,0.1666992137314353,0.953846153846154,0.111496450912391,36,50.58737
45,2021,0,0,0.0,0,0.0,0.0,0,1,3.0,0,0.0,0.0,1.0,0.4300111241172999,0,22,37,323.0,2,1.0,1.0,340.0,126.0,15.0,10.734472966737542,0,0.0,10.80437017658874,1.2742665587230804,1.8428410145489544,3.2013885482688886,14,0.0813186813186813,0.1045510455104551,0.0850202429149797,0.205618858386386,0.1063899868247694,0.125,0.108695652173913,0.1103896103896103,0.1156949934123847,0.1101119894598155,0.7098901098901099,0.0635801740088972,29,50.432972
29,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,27,49,394.0,1,1.0,1.0,638.0,99.0,17.0,-1.9972376012962412,0,0.0,6.939631126139643,1.543832775065832,2.109477781175836,3.7923836094218326,11,0.1259640102827763,0.1906184642963848,0.0869183494293239,0.3414407868612724,0.1396172927002126,0.0833333333333333,0.1307692307692307,0.1267605633802817,0.1114753130167729,0.1283605008268367,1.012853470437018,0.0733807250515958,28,50.396324
194,2021,0,0,0.0,0,0.0,0.0,0,7,50.0,0,0.0,0.0,3.0,2.461163314874284,0,33,47,272.0,2,0.0,0.0,284.0,141.0,14.0,7.448230200625511,0,0.0,27.721249106930223,1.3419903745560933,0.9458669822093264,2.675092449380668,15,0.0862385321100917,0.0602460755197284,0.0957880434782608,0.1775546585809204,0.0730397422126745,0.1111111111111111,0.0782122905027933,0.0812182741116751,0.0920754266618928,0.0806540159923618,0.4990825688073395,0.0585620439063614,24,50.148346
50,2021,0,0,0.0,0,0.0,0.0,0,1,-9.0,0,0.0,0.0,0.0,-1.439722878858447,0,36,53,366.0,1,0.0,0.0,404.0,111.0,19.0,1.8174775529000105,0,0.0,6.460829891582347,1.4363158899923605,1.3777632566685238,3.118908114656507,7,0.2030651340996168,0.2022022022022022,0.1656716417910447,0.4663594629111871,0.2235797189981674,0.1666666666666666,0.2435897435897435,0.238095238095238,0.195123192832417,0.2121971085318672,1.4022988505747127,0.1469976162548715,28,49.31204
40,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,26,38,329.0,1,0.0,0.0,325.0,116.0,18.0,7.920832560497477,1,0.0,15.435815882749344,1.0239210558530334,1.1988742203539309,2.375093538027301,11,0.094059405940594,0.106348167539267,0.0881458966565349,0.2261676429423047,0.12382386149793,0.0833333333333333,0.1313868613138686,0.1275167785234899,0.1035785974156316,0.1157257558650106,0.8143564356435643,0.0757147060820752,28,48.49769
171,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,13,22,159.0,4,0.0,0.0,240.0,42.0,12.0,14.589222102678356,0,0.0,13.307925746569817,0.8854140932415058,1.1981640730500436,2.166835990997289,12,0.063953488372093,0.0908746686861037,0.0330188679245283,0.1686299675070225,0.0638810767376456,0.1739130434782608,0.1008403361344537,0.1126760563380281,0.1188970601079532,0.0858874700857686,0.4622093023255814,0.0540369371578001,25,48.14623
97,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,52,408.0,0,1.0,1.0,340.0,188.0,20.0,3.540437920980599,1,0.0,10.837012797647184,1.486094280606476,1.2942416105192551,3.135110548273192,10,0.1428571428571428,0.1205246366536689,0.1630529054640069,0.3107054236086494,0.1656516443361754,0.0,0.16,0.1515151515151515,0.0828258221680877,0.1325213154689403,1.120879120879121,0.0914663577565402,26,47.00525
124,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,31,52,281.0,2,0.0,0.0,521.0,91.0,16.0,7.901234673704039,0,0.0,3.005256232541832,1.3377233877233878,2.13076151002344,3.498118138601489,5,0.2587064676616915,0.3943981831945495,0.1526845637583892,0.7035782480481769,0.2119155354449472,0.2,0.2461538461538461,0.24,0.2059577677224736,0.2095324283559577,1.3980099502487562,0.1537164353353224,27,46.98669
135,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,19,32,208.0,3,0.0,0.0,317.0,61.0,9.0,-3.424818518032094,0,0.0,5.2942123583424525,0.84448066539279,1.37585606128803,2.2298202409908057,8,0.1052631578947368,0.1535108958837772,0.0530434782608695,0.280703453549127,0.098531501657982,0.375,0.09,0.1111111111111111,0.2367657508289909,0.1538252013263856,0.6842105263157895,0.0804073229091313,24,46.448315
43,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,41,62,383.0,0,0.0,0.0,419.0,150.0,23.0,-6.258268998434427,0,0.0,16.911959327970695,1.989545338209255,1.7944176625723651,4.240410371114538,17,0.1127272727272727,0.1017484215638659,0.0790305584826132,0.2504896463420019,0.1022423918846769,0.0,0.1270718232044199,0.1138613861386138,0.0511211959423384,0.0817939135077416,0.6963636363636364,0.05933230580454,28,45.547607
146,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,13,18,249.0,2,0.0,0.0,192.0,101.0,9.0,5.803066745662363,0,0.0,9.207220791542422,0.7585803497786531,1.2621409418693597,2.0213691839765318,7,0.0878048780487804,0.1428571428571428,0.1511976047904191,0.245993031358885,0.1934731934731934,0.2,0.1607142857142857,0.1666666666666666,0.1967365967365967,0.1947785547785548,1.2146341463414634,0.110232393743925,23,45.31283
16,2021,0,0,0.0,0,0.0,0.0,0,2,-1.0,0,0.0,0.0,0.0,-1.2417586655938069,0,20,40,313.0,1,1.0,0.0,475.0,83.0,12.0,11.87448647992749,0,0.0,8.655108629454539,1.368573823595146,1.7385908643310926,3.2698743404244834,14,0.0932400932400932,0.1283436908943528,0.0674248578391551,0.2425350925756221,0.1080428028995512,0.0909090909090909,0.0821917808219178,0.0828025477707006,0.099475946904321,0.1046160605014592,0.7296037296037297,0.057258403571643,31,45.181572
49,2021,0,0,0.0,0,0.0,0.0,0,1,9.0,0,0.0,0.0,0.0,0.7513755353866145,0,30,43,301.0,1,0.0,0.0,323.0,103.0,12.0,2.8218427654397096,0,0.0,14.449402100631607,1.3143934539627815,1.220238399755886,2.8257570607732925,16,0.0848126232741617,0.0850447604002106,0.0627666057282145,0.1952547432314111,0.086743515850144,0.0476190476190476,0.0662983425414364,0.0643564356435643,0.0671812817345958,0.0789186222039247,0.5936883629191322,0.0496701015642375,27,43.729153
58,2021,0,0,0.0,0,0.0,0.0,0,5,33.0,0,0.0,0.0,2.0,0.943557511724066,0,11,17,132.0,2,1.0,1.0,80.0,103.0,7.0,2.442662993678823,0,0.0,6.863553113553114,0.4643039955539955,0.3205694995968725,0.920854643048804,7,0.0653846153846153,0.0403225806451612,0.1332470892626132,0.1303349875930521,0.0769230769230769,0.2,0.0864197530864197,0.0989010989010989,0.1384615384615384,0.1015384615384615,0.5076923076923077,0.0797813806763993,29,43.17329
189,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,15,22,204.0,2,0.0,0.0,251.0,95.0,9.0,8.348441617881095,1,0.0,6.89277170297752,0.5747664715406651,0.8712895202137032,1.47205237146059,5,0.1116751269035533,0.1976377952755905,0.1186017478152309,0.3256229265758024,0.1565617805065234,0.2857142857142857,0.1304347826086956,0.1447368421052631,0.2211380331104045,0.1823922815480758,1.035532994923858,0.1081152061630044,23,43.08986
51,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,21,22,227.0,2,0.0,0.0,90.0,150.0,6.0,7.926040963793639,0,0.0,16.08800505050505,0.7086263072676116,0.2980422826526721,1.2715690587582875,8,0.0830188679245283,0.0434572670207629,0.1710376282782212,0.1592941155034027,0.1179220779220779,0.1666666666666666,0.072289156626506,0.0842105263157894,0.1422943722943723,0.1276709956709956,0.8566037735849057,0.0847148288973384,28,42.342754
205,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,36,55,360.0,0,0.0,0.0,432.0,137.0,14.0,7.487266867442438,0,0.0,15.208806003395395,1.288114681646063,1.1792997911024448,2.757681876240805,15,0.0835866261398176,0.080672268907563,0.0595911265767725,0.1899177543357769,0.0741656365883807,0.0,0.0573770491803278,0.0492957746478873,0.0370828182941903,0.0593325092707045,0.547112462006079,0.0420890182736487,23,41.849403
99,2021,0,0,0.0,0,0.0,0.0,0,1,7.0,0,0.0,0.0,0.0,0.4034622038598172,0,15,23,211.0,2,0.0,0.0,267.0,42.0,11.0,8.951436545556941,0,0.0,8.864358869744427,0.8103151948740184,1.2244403481178447,2.072581035993519,10,0.0795847750865051,0.1231549815498155,0.0431211498973305,0.2179011478696101,0.1053419870194708,0.1818181818181818,0.1182795698924731,0.125,0.1435800844188263,0.120637225979213,0.7301038062283737,0.069002573456633,25,41.802246
61,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,24,47,275.0,1,0.0,0.0,540.0,47.0,16.0,5.2730953160000045,0,0.0,6.1813351629141104,1.5395291505552908,2.1447465159974874,3.810616287031177,12,0.1243386243386243,0.1732435033686236,0.037509976057462,0.3251027392028355,0.1114714227807053,0.0714285714285714,0.125,0.1197183098591549,0.0914499971046383,0.1034628525102785,0.7275132275132276,0.0604385208854506,27,41.794285
70,2021,0,0,0.0,0,0.0,0.0,0,1,14.0,0,0.0,0.0,1.0,1.017295717203524,0,10,12,212.0,2,0.0,0.0,185.0,70.0,8.0,17.28436093009077,0,0.0,4.283364661654136,0.2911038258869569,0.4672447007160573,0.7637270293316756,3,0.0983606557377049,0.1651785714285714,0.1580135440180587,0.2796838407494145,0.2084562438544739,0.25,0.1739130434782608,0.1851851851851851,0.2292281219272369,0.2167649950835791,1.7377049180327868,0.132116831565851,28,41.260902
127,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,16,149.0,3,0.0,0.0,149.0,74.0,8.0,6.502443870471325,0,0.0,10.24720133667502,0.4030151794089076,0.3978786390474363,0.8830378164465668,7,0.0557491289198606,0.0615448161916563,0.0748987854251012,0.132859546333116,0.0721549636803874,0.2142857142857142,0.074074074074074,0.0901639344262295,0.1432203389830508,0.1005811138014527,0.519163763066202,0.0608731019522776,25,41.04158
79,2021,0,0,0.0,0,0.0,0.0,0,9,47.0,1,0.0,0.0,4.0,1.947537554049632,0,20,26,178.0,1,0.0,0.0,157.0,81.0,13.0,16.954948930360842,0,0.0,5.923809523809524,0.7115243362178321,0.5386452460953406,1.4443381765934864,11,0.0568927789934354,0.0415673815197246,0.0711150131694468,0.1185930737059328,0.0593927260593927,0.0454545454545454,0.0792682926829268,0.075268817204301,0.052423635756969,0.0566050899384232,0.3894967177242888,0.0473262821514788,26,40.51169
131,2021,0,0,0.0,0,0.0,0.0,0,3,32.0,0,0.0,0.0,1.0,0.3387058031512424,0,13,22,173.0,2,0.0,0.0,304.0,50.0,9.0,5.9716478186892346,0,0.0,13.876236263736264,0.7210255743373462,1.0433370348762638,1.811874285919404,14,0.0506912442396313,0.0900473933649289,0.036231884057971,0.1480747810513901,0.056795797767564,0.0869565217391304,0.0647482014388489,0.0679012345679012,0.0718761597533472,0.0628279425618773,0.3986175115207373,0.0369216287712806,24,39.517418
98,2021,0,1,0.0,0,13.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,18,25,250.0,1,0.0,0.0,262.0,118.0,10.0,9.140306190529373,0,0.0,14.274059561128526,0.7142159662320953,0.9071883060172088,1.7063557635601891,9,0.0769230769230769,0.1041335453100159,0.1187122736418511,0.1986914516326281,0.126008064516129,0.0833333333333333,0.1052631578947368,0.102803738317757,0.1046706989247311,0.1174731182795699,0.7692307692307693,0.0660323963021858,28,38.454056
78,2021,0,0,0.0,0,0.0,0.0,0,1,16.0,0,0.0,0.0,1.0,0.979927982436493,0,11,20,224.0,1,1.0,0.0,314.0,40.0,8.0,12.21210288227303,0,0.0,7.334736647245659,0.5641211358490102,1.3797779834981378,1.812026292222212,9,0.0576368876080691,0.1240616357171078,0.0357142857142857,0.18570463998579,0.1044289044289044,0.1,0.0754716981132075,0.0775862068965517,0.1022144522144522,0.1035431235431235,0.6455331412103746,0.0591972278371354,26,37.623196
80,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,17,161.0,2,0.0,0.0,138.0,60.0,7.0,10.600430672289804,0,0.0,7.539285714285715,0.4992650252536945,0.5817598386704715,1.156129424949872,10,0.0443864229765013,0.0476848652384243,0.0549954170485792,0.1047275266554914,0.0629397967161845,0.1428571428571428,0.0518518518518518,0.0604026845637583,0.1028984697866636,0.0789232659443762,0.4203655352480417,0.0468446998901894,25,37.032154
20,2021,0,0,0.0,0,0.0,0.0,0,3,21.0,0,0.0,0.0,1.0,1.6055196543456989,0,24,37,213.0,1,0.0,0.0,315.0,59.0,11.0,-9.358064633147572,0,0.0,11.162528593382694,1.1464281104525007,1.1757881260470415,2.5426938539116803,11,0.0946291560102301,0.1075085324232082,0.0518453427065026,0.2279505599539118,0.0862697448359659,0.2,0.0873015873015873,0.0916030534351145,0.143134872417983,0.1090157958687727,0.5447570332480819,0.0688801176379537,31,36.72387
122,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,22,154.0,2,0.0,0.0,359.0,24.0,7.0,0.2742008867339409,0,0.0,1.2386124169233264,0.5487121212121212,0.9718864030047716,1.503388663921522,3,0.1864406779661017,0.3263636363636363,0.0898876404494382,0.5407519260400617,0.2301943198804185,0.4,0.2413793103448276,0.2647058823529412,0.3150971599402092,0.2641554559043348,1.305084745762712,0.1441381044163245,25,36.02378
87,2021,1,2,2.0,0,2.0,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,11,95.0,3,0.0,0.0,85.0,16.0,4.0,10.643124117166735,0,0.0,6.574142156862745,0.3604612383452994,0.3204813204247607,0.7650287818152816,7,0.0482456140350877,0.0429944360141628,0.018348623853211,0.1067639698639618,0.0549132947976878,0.4285714285714285,0.0519480519480519,0.0833333333333333,0.2417423616845582,0.129644921552436,0.4166666666666667,0.0588796185935637,26,35.67932
108,2021,0,0,0.0,0,0.0,0.0,0,2,15.0,0,0.0,0.0,0.0,0.0395745519781485,0,39,66,277.0,0,1.0,0.0,421.0,116.0,17.0,-14.278892831584798,0,0.0,16.5083924225127,1.6241526236707218,1.626245945393909,3.574601097281819,14,0.1197822141560798,0.1187588152327221,0.0675990675990676,0.2746803734202975,0.08468358300214,0.0,0.1017964071856287,0.0909090909090909,0.04234179150107,0.067746866401712,0.5027223230490018,0.0574199740683988,25,35.637573
168,2021,1,1,1.0,0,-5.0,6.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,15,23,175.0,1,0.0,0.0,185.0,57.0,10.0,10.069094981197871,0,0.0,10.669612575362926,0.6922316886671107,0.6717293658413307,1.508558089089597,10,0.0664739884393063,0.0626693766937669,0.0499124343257443,0.149846484013973,0.0726744186046511,0.0666666666666666,0.0909090909090909,0.088,0.0696705426356589,0.0714728682170542,0.5057803468208093,0.0464382109118951,24,32.082985
57,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,25,37,230.0,0,0.0,0.0,347.0,69.0,14.0,4.768193417044516,0,0.0,10.02975986633874,1.107528851077238,1.6282512489288623,2.801069150866061,14,0.075356415478615,0.0968462182528607,0.0477508650519031,0.1905115978202112,0.0674289064790384,0.0,0.0828402366863905,0.0744680851063829,0.0337144532395192,0.0539431251832307,0.4684317718940937,0.0428977425063006,27,31.648968
235,2021,0,0,0.0,0,0.0,0.0,0,6,39.0,0,0.0,0.0,4.0,1.1481342581100762,0,10,23,135.0,1,0.0,0.0,396.0,10.0,6.0,-7.83959086597315,0,0.0,4.095702606572171,0.817774984906959,1.7574940907626335,2.456908340894282,12,0.0637119113573407,0.1314741035856573,0.007473841554559,0.200747149904537,0.05125284738041,0.0625,0.0461538461538461,0.047945205479452,0.056876423690205,0.053502277904328,0.3739612188365651,0.0324631145150943,21,31.375135
217,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,6,116.0,2,0.0,0.0,128.0,17.0,4.0,11.404099471285008,0,0.0,2.8648989898989896,0.264069264069264,0.4835199113976462,0.7345678340822483,3,0.073170731707317,0.1606022584692597,0.1017964071856287,0.2382379043363833,0.2226487523992322,0.3333333333333333,0.2105263157894736,0.24,0.2779910428662828,0.2447856685860524,1.4146341463414631,0.1338700617861823,22,31.327934
159,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,20,162.0,1,0.0,0.0,334.0,17.0,7.0,2.3772227646550164,0,0.0,3.3977439541362187,0.6325857641907338,1.4025533166326951,1.9306659679289877,6,0.1047120418848167,0.2327526132404181,0.0250368188512518,0.3432701534195596,0.1092380310182063,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1101745710646587,0.1096126470367873,0.8481675392670157,0.062207797225764,24,30.940939
44,2021,0,0,0.0,0,0.0,0.0,0,1,-3.0,0,0.0,0.0,0.0,-0.7378263422288001,0,11,18,167.0,1,0.0,0.0,169.0,102.0,5.0,7.000882647704898,0,0.0,7.458073260999196,0.4065273998980769,0.4890258354951858,0.9521091846937456,5,0.0769230769230769,0.0919477693144722,0.125,0.1889428308361931,0.0935574229691876,0.0714285714285714,0.0568181818181818,0.0588235294117647,0.0824929971988795,0.0891316526610644,0.7136752136752137,0.0535771575232595,28,30.366936
24,2021,0,1,0.0,0,5.0,0.0,0,4,17.0,0,0.0,0.0,1.0,-0.7126807951135561,0,25,39,213.0,0,0.0,0.0,210.0,143.0,10.0,-5.400652059959029,0,0.0,10.88855852685902,1.1064503726795498,0.7645487965952671,2.1948597166360115,10,0.1080332409972299,0.0801832760595647,0.1388349514563106,0.2261964823434966,0.0873666940114848,0.0,0.08,0.072463768115942,0.0436833470057424,0.0698933552091878,0.590027700831025,0.0582934589881227,29,29.774866
174,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,16,20,202.0,0,0.0,0.0,192.0,55.0,10.0,14.315364896436222,0,0.0,5.877380952380952,0.5582617591693031,0.6266379362864998,1.2760391941545044,7,0.0769230769230769,0.0753236563358179,0.077683615819209,0.1756435404532697,0.0996546620621608,0.0,0.099009900990099,0.0884955752212389,0.0498273310310804,0.0797237296497286,0.7769230769230769,0.0518194050788742,25,28.643726
176,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,8,42.0,2,0.0,0.0,132.0,5.0,2.0,1.9433473990065977,0,0.0,0.3181818181818182,0.2424242424242424,0.5344129554655871,0.7377254324622746,1,0.2352941176470588,0.532258064516129,0.0318471337579617,0.7787476280834914,0.1448275862068965,0.6666666666666666,0.1333333333333333,0.2222222222222222,0.4057471264367815,0.2491954022988506,1.2352941176470589,0.1466957153231663,24,26.616486
158,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,22,184.0,0,0.0,0.0,327.0,25.0,7.0,7.723724297859007,0,0.0,6.359737742877278,0.661502785639408,1.082902072640351,1.7502856293073576,9,0.0716612377850162,0.1306954436450839,0.0230840258541089,0.2120482115935915,0.0775063184498736,0.0,0.0642201834862385,0.056910569105691,0.0387531592249368,0.0620050547598989,0.5993485342019544,0.0360163969386062,24,26.6087
89,2021,0,0,0.0,0,0.0,0.0,0,3,9.0,1,0.0,0.0,1.0,0.7040680426289327,0,15,28,129.0,0,0.0,0.0,183.0,68.0,6.0,-8.17464221835365,0,0.0,6.067554179566564,0.7390937223695844,0.7176195373279399,1.6109742596839345,5,0.1435897435897435,0.1321299638989169,0.0979827089337175,0.3210885865037489,0.1003110419906687,0.0,0.0983606557377049,0.0895522388059701,0.0501555209953343,0.080248833592535,0.6615384615384615,0.0842941575428737,25,26.068895
13,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,15,24,177.0,0,0.0,0.0,227.0,44.0,12.0,12.058742377809107,0,0.0,6.491953746504246,0.7321625785012512,0.8934742983085617,1.72367587656787,8,0.0919540229885057,0.1136136136136136,0.0427184466019417,0.2288219253736495,0.083965844402277,0.0,0.1224489795918367,0.110091743119266,0.0419829222011385,0.0671726755218216,0.6781609195402298,0.0467396586718504,32,25.989826
85,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,16,25,184.0,0,0.0,0.0,227.0,68.0,6.0,0.1971233592485077,0,0.0,10.520300267108778,0.6246492796007215,0.6690590441116689,1.4053152502792503,9,0.0704225352112676,0.0738451528952504,0.0547945205479452,0.1647099251331018,0.0670309653916211,0.0,0.0458015267175572,0.0402684563758389,0.0335154826958105,0.0536247723132969,0.5183098591549296,0.0361800588977703,25,25.554731
213,2021,0,0,0.0,0,0.0,0.0,0,4,59.0,0,0.0,0.0,2.0,7.535544990969356,0,10,20,64.0,1,0.0,0.0,252.0,32.0,4.0,-2.8561749197512194,0,0.0,3.890046296296296,0.674931298021281,0.8098115011117791,1.579264997810167,8,0.08130081300813,0.1029832447895382,0.0415584415584415,0.2043378153438257,0.0370799536500579,0.0625,0.05,0.0520833333333333,0.0497899768250289,0.0421639629200463,0.2601626016260163,0.0400883927812561,24,25.138515
214,2021,0,0,0.0,0,0.0,0.0,0,1,-4.0,0,0.0,0.0,0.0,-1.2277511132415384,0,12,25,165.0,0,0.0,0.0,381.0,34.0,6.0,-1.5833218638767823,0,0.0,3.7013276132734254,0.7938639791580968,1.6211973456936564,2.3256341107227048,9,0.0847457627118644,0.1746905089408528,0.0338645418326693,0.2668710512204788,0.084140744518103,0.0,0.064516129032258,0.0560747663551401,0.0420703722590515,0.0673125956144824,0.559322033898305,0.040066159066929,22,24.824652
125,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,13,27,157.0,0,0.0,0.0,304.0,37.0,7.0,-7.367105391012271,1,0.0,6.962950937950938,0.7718190156751277,1.2758504799559038,2.050823859481824,10,0.073170731707317,0.1268781302170283,0.0295763389288569,0.2112586017345983,0.0651722706517227,0.0,0.0583333333333333,0.0538461538461538,0.0325861353258613,0.0521378165213781,0.4254742547425474,0.038632874436866,26,24.489594
126,2021,1,1,16.0,0,13.0,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,16,87.0,1,0.0,0.0,103.0,38.0,5.0,-1.9642320835057552,0,1.2307692307692308,3.533333333333333,0.3806818181818182,0.3583504576872781,0.821868047653822,2,0.188235294117647,0.1788194444444444,0.1666666666666666,0.4254084967320262,0.1887201735357917,1.0,0.1923076923076923,0.2222222222222222,0.5943600867678959,0.3509761388286334,1.0235294117647058,0.166886195995785,26,24.295254
62,2021,0,0,0.0,0,0.0,0.0,0,2,-2.0,0,0.0,0.0,1.0,-1.420438484987244,0,9,19,160.0,0,0.0,0.0,171.0,95.0,7.0,0.2852655313326977,0,0.0,4.933566895822317,0.7132123404917522,0.8927539058466396,1.694746244830276,7,0.0867579908675799,0.1106796116504854,0.119047619047619,0.2186806756217582,0.0980392156862745,0.0,0.0875,0.0777777777777777,0.0490196078431372,0.0784313725490196,0.730593607305936,0.0415493901621766,27,24.185595
230,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,17,30,138.0,0,0.0,0.0,211.0,63.0,7.0,-9.052667747649856,1,0.0,6.410147695441813,0.9014938097117682,1.0202429716152794,2.066410794698348,12,0.0704225352112676,0.0678456591639871,0.0464259395725865,0.1599103301480911,0.0521148036253776,0.0,0.0534351145038167,0.0492957746478873,0.0260574018126888,0.0416918429003021,0.323943661971831,0.0354012865345594,21,23.334461
112,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,20,87.0,1,0.0,0.0,174.0,23.0,7.0,-5.662714003073322,0,0.0,5.738888888888889,0.7207923014988232,0.914868675899362,1.721596525377788,9,0.0769230769230769,0.0859259259259259,0.0188062142273098,0.1841253561253561,0.0368020304568527,0.0666666666666666,0.0686274509803921,0.0683760683760683,0.0517343485617597,0.0427749576988155,0.3346153846153846,0.0286142032695047,25,23.1811
221,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,11,20,133.0,0,0.0,0.0,210.0,53.0,7.0,1.4085599618961409,0,0.0,6.378475292268396,0.586726950798959,0.7370501959559189,1.3960255633675815,7,0.0833333333333333,0.1097752221641401,0.067774936061381,0.212820177731312,0.0689834024896265,0.0,0.0769230769230769,0.0648148148148148,0.0344917012448132,0.0551867219917012,0.5541666666666667,0.0355616694959901,24,21.31382
184,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,23,133.0,0,0.0,0.0,268.0,49.0,5.0,-6.652713170672055,0,0.0,7.034237752376304,0.7203534623550536,1.326750067127058,2.009255240521521,10,0.0642458100558659,0.1077603538399678,0.0399022801302931,0.1825769981557731,0.0572289156626506,0.0,0.040983606557377,0.0367647058823529,0.0286144578313253,0.0457831325301204,0.3715083798882682,0.0262295889466295,24,21.0915
17,2021,0,0,0.0,0,0.0,0.0,0,1,1.0,0,0.0,0.0,0.0,-0.4751371808815747,0,6,23,68.0,1,0.0,0.0,421.0,10.0,4.0,-9.398541503527667,0,0.0,1.70376213592233,0.7573373611483367,1.5249535972990416,2.203473559831834,7,0.1064814814814814,0.2408466819221968,0.0122399020807833,0.3523995677599796,0.0440129449838187,0.0833333333333333,0.0533333333333333,0.057471264367816,0.063673139158576,0.0518770226537216,0.3148148148148148,0.0341648590021691,29,20.832455
152,2021,0,0,0.0,0,0.0,0.0,0,1,-1.0,0,0.0,0.0,0.0,-0.9286181327188388,0,8,17,113.0,0,0.0,0.0,192.0,15.0,6.0,5.477149774771165,0,0.0,4.849104859335038,0.5548652266697379,0.7402048618910919,1.3504412433283712,8,0.0604982206405693,0.0955223880597015,0.0163755458515283,0.1671652414086152,0.059946949602122,0.0,0.0612244897959183,0.0545454545454545,0.029973474801061,0.0479575596816976,0.4021352313167259,0.0293353705118411,24,19.894371
